gene_name	RPKM
PWP1	19.08538109
PWP2	4.957263092
PWWP2A	3.942441459
PWWP2B	21.33623986
PXDN	17.19721185
PXDNL	0.045714817
PXK	2.178700498
PXMP4	5.580269429
PXN	51.37892885
PYCARD	37.97958354
PYCR1	48.64731503
PYCR2	20.71734833
PYCRL	10.90916342
PYGB	52.92236522
PYGL	4.543879863
PYGM	0.96161218
PYGO1	0.323257147
PYGO2	34.28255278
PYROXD1	0.506742865
PYROXD2	21.35260925
PYY2	4.260066843
QARS	85.34371491
QDPR	3.998659526
QKI	3.739775847
QPCT	0.631568995
QPCTL	19.96221523
QPRT	36.18786871
QRFP	0.534451817
QRICH1	23.36476063
QRICH2	0.368900405
QRSL1	3.504069685
QSER1	2.717803423
QSOX1	22.7067402
QSOX2	8.194809873
QTRT1	32.26406513
QTRTD1	6.36101284
R3HCC1	13.19444878
R3HDM1	10.65689793
R3HDM2	78.68777998
RAB10	52.19636355
RAB11A	16.75295049
RAB11B	54.64440728
RAB11FIP1	12.54234089
RAB11FIP2	1.202582095
RAB11FIP3	34.48807284
RAB11FIP4	10.48786592
RAB11FIP5	3.819508773
RAB12	14.2809625
RAB13	63.73545601
RAB14	25.49006371
RAB15	35.31959002
RAB17	25.75580061
RAB18	16.50353276
RAB19	0.68429812
RAB1A	62.83685641
RAB1B	134.7837152
RAB1C	0.54371212
RAB20	9.358025384
RAB21	38.37982518
RAB22A	8.386085303
RAB23	1.397700682
RAB24	11.52609946
RAB25	148.7695218
RAB26	13.44583597
RAB27A	1.96861827
RAB27B	0.878262388
RAB28	6.978139533
RAB2A	17.81024567
RAB2B	6.451753384
RAB30	2.145935197
RAB31	24.88633268
RAB32	16.69558088
RAB33A	0.785746133
RAB33B	1.588945635
RAB35	47.021141
RAB36	0.97550022
RAB37	1.674147491
RAB39	0.600163105
RAB39B	2.851502481
RAB3A	3.702961844
RAB3B	0.598574383
RAB3C	0.012357094
RAB3D	28.48090315
RAB3GAP1	14.91613379
RAB3GAP2	3.40522473
RAB3IL1	9.809671215
RAB3IP	2.414122071
RAB40A	0.140537234
RAB40B	7.970994344
RAB40C	20.71263164
RAB42	0.450583993
RAB43	1.180172984
RAB4A	6.628301701
RAB4B	17.63058091
RAB5A	29.14648577
RAB5B	45.77641006
RAB5C	135.3931613
RAB6A	31.29157552
RAB6B	1.49063312
RAB6C	0.607189405
RAB7A	168.2687248
RAB7L1	17.62245427
RAB8A	44.13392525
RAB8B	1.644225931
RAB9A	9.480163463
RAB9B	0.293035881
RABAC1	124.7568476
RABEP1	10.72405796
RABEP2	19.35653709
RABEPK	5.962191765
RABGAP1	27.52886576
RABGAP1L	1.465256736
RABGEF1	4.26869046
RABGGTA	18.11369147
RABGGTB	9.297012787
RABIF	12.33890888
RABL2A	6.312748023
RABL2B	9.05722528
RABL3	4.468997175
RABL5	18.31241879
RAC1	116.685349
RAC3	19.6384497
RACGAP1	18.39303232
RAD1	2.607745098
RAD17	6.760327811
RAD17P1	1.021923172
RAD18	1.959248058
RAD21	37.05915127
RAD23A	162.5924518
RAD23B	73.53986929
RAD50	9.848574906
RAD51	3.635145023
RAD51AP1	1.611659405
RAD51C	36.64520215
RAD51L1	0.888454089
RAD51L3	3.439161578
RAD52	3.733592577
RAD54B	1.78992582
RAD54L	4.169859105
RAD54L2	3.768776233
RAD9A	19.59211074
RAD9B	0.502211758
RADIL	2.092366135
RAE1	12.90526055
RAET1E	0.889522354
RAET1G	0.793711641
RAET1K	0.58327057
RAF1	37.27558488
RAG1	0.033464305
RAG1AP1	32.4420475
RAGE	1.931898093
RAI1	21.8312267
RAI14	0.905902127
RAI2	0.138615711
RALA	14.03381395
RALB	16.95107962
RALBP1	20.81939432
RALGAPA1	1.362446219
RALGAPA2	4.721844316
RALGAPB	5.706434792
RALGDS	14.50048539
RALGPS1	3.536188298
RALGPS2	3.162738175
RALY	83.11284613
RALYL	0.081325323
RAMP1	20.0348954
RAMP2	0.136096466
RAMP3	108.4185804
RAN	94.60115658
RANBP1	4.338707834
RANBP10	14.33182821
RANBP17	1.552774812
RANBP2	3.591907771
RANBP3	15.77309181
RANBP6	2.292599573
RANBP9	20.46299776
RANGAP1	39.07257986
RANGRF	0.397934233
RAP1A	8.984886077
RAP1B	8.739493024
RAP1GAP	4.297022477
RAP1GAP2	6.577920966
RAP1GDS1	3.580435153
RAP2A	3.838615071
RAP2B	14.73907055
RAP2C	9.866644483
RAPGEF1	25.17721496
RAPGEF2	3.698400418
RAPGEF3	0.293809994
RAPGEF4	0.085804569
RAPGEF5	0.480619526
RAPGEF6	0.381125476
RAPGEFL1	8.868571696
RAPH1	5.464617248
RAPSN	0.262908075
RARA	31.92917572
RARB	0.035612791
RARG	41.31623522
RARRES2	1.09541581
RARRES3	10.49421325
RARS	25.38471797
RARS2	15.10230854
RASA1	10.43163017
RASA2	0.567343356
RASA3	8.39231399
RASA4	1.410838373
RASA4B	0.061546567
RASAL1	4.921952229
RASAL2	1.655364686
RASAL3	0.233680528
RASD1	3.208088353
RASD2	0.35408216
RASEF	2.009082591
RASGEF1A	0.454948202
RASGEF1B	0.295288221
RASGEF1C	0.275147845
RASGRF1	0.017182392
RASGRF2	0.255512075
RASGRP1	2.188281496
RASGRP2	0.147274352
RASGRP3	0.045695797
RASGRP4	0.443412431
RASIP1	1.297595905
RASL10A	0.63854563
RASL10B	2.269495926
RASL11A	1.138870754
RASL11B	0.055107801
RASL12	0.041602215
RASSF1	2.932350319
RASSF10	0.118863472
RASSF2	0.301068663
RASSF3	10.76118933
RASSF4	0.580709543
RASSF5	0.415004984
RASSF6	0.201556278
RASSF7	13.3869369
RASSF8	2.055416821
RAVER1	25.26760314
RAVER2	2.547213399
RAX2	0.098945809
RB1	2.359980211
RB1CC1	4.618316153
RBAK	4.610472948
RBBP4	18.14379884
RBBP5	8.229757026
RBBP6	10.56157957
RBBP7	6.729836897
RBBP8	7.964504539
RBBP9	2.70236612
RBCK1	57.29047963
RBFA	5.078612823
RBFOX2	5.413593325
RBFOX3	0.224600917
RBKS	2.297695571
RBL1	1.565133306
RBL2	9.054880849
RBM10	38.22207691
RBM11	0.220541864
RBM12	10.12241472
RBM12B	3.475149967
RBM14	19.80665581
RBM15	5.486316645
RBM15B	4.043735324
RBM16	9.820591777
RBM17	38.53267938
RBM18	4.403299866
RBM19	8.583363417
RBM20	0.121476398
RBM22	22.41616887
RBM23	36.24427188
RBM24	5.810458123
RBM25	25.40456772
RBM26	6.109036302
RBM27	8.291293772
RBM28	15.05857963
RBM3	120.9042733
RBM33	9.782853766
RBM34	15.7205333
RBM38	42.97288775
RBM39	26.88193449
RBM4	19.77978311
RBM41	3.048068188
RBM42	133.141217
RBM43	1.781591051
RBM44	0.10249146
RBM45	2.694873594
RBM47	21.42913219
RBM4B	10.09551833
RBM5	18.46142749
RBM6	27.33046179
RBM7	3.616484367
RBM8A	100.0395682
RBMS1	3.007276445
RBMS2	2.148450957
RBMS3	0.134020559
RBMX	62.55716012
RBMX2	28.4637565
RBMXL1	5.401092769
RBMXP1	0.092216497
RBMXP2	0.282097213
RBMXP4	0.193703436
RBMY2FP	0.10757086
RBP1	0.397317281
RBP3	0.025685184
RBP5	0.343934807
RBP7	8.045674934
RBPJ	4.176265632
RBPJL	0.060016311
RBPJP6	0.073909723
RBPMS	27.1925991
RBPMS2	2.461326282
RBPMSLP	0.218784558
RBX1	4.285183819
RC3H1	3.013713092
RC3H2	5.807395742
RCAN1	1.599085149
RCAN2	0.033011677
RCAN3	1.344209806
RCBTB1	3.711020961
RCBTB2	0.13592803
RCC1	58.14521381
RCC2	82.93000046
RCCD1	23.10482448
RCE1	16.60171668
RCHY1	2.320348908
RCL1	10.91093151
RCN1	1.945722906
RCN2	11.65237668
RCN3	0.651985068
RCOR1	14.72890318
RCOR2	3.964671943
RCOR3	4.541466682
RCVRN	0.042818654
RD3	0.463417081
RDBP	44.9976737
RDBP	44.9976737
RDBP	44.9976737
RDBP	44.9976737
RDBP	44.9976737
RDBP	44.9976737
RDH10	2.642146262
RDH11	21.160665
RDH12	0.359508505
RDH13	15.53205202
RDH14	7.128213217
RDH16	0.638174598
RDH5	2.548447079
RDM1	2.003410914
RDX	16.48303669
REC8	13.46091016
RECK	0.381977787
RECQL	2.180317264
RECQL4	14.57070351
RECQL5	7.060914072
REEP1	0.142377299
REEP2	2.378803166
REEP3	4.702392332
REEP4	49.1986338
REEP5	25.1900285
REEP6	22.29900677
REL	3.759627137
RELA	46.0298516
RELB	1.87291827
RELL1	6.020302796
RELL2	4.968493138
RELN	0.01898364
RELT	2.50896284
REM2	2.954003451
REN	0.075432588
RENBP	1.942568746
REPIN1	71.92987635
REPS1	6.044351513
REPS2	1.451495793
RER1	14.19024772
RERE	22.18053347
RERG	13.23310898
REST	4.724187996
RET	6.404638618
RETSAT	14.04759752
REV1	3.744987461
REV3L	4.067030136
REXO1	10.69288634
REXO1L1	0.093711475
REXO2	23.900796
REXO4	39.51082255
RFC1	8.519343534
RFC2	16.00470356
RFC3	8.001758307
RFC4	6.750591505
RFC5	7.690787903
RFESD	0.275756434
RFFL	3.777336921
RFNG	21.02869087
RFPL1S	0.880700915
RFPL2	0.273776107
RFPL3S	0.169621387
RFT1	3.332738153
RFTN1	0.662956831
RFTN2	0.101350214
RFWD2	9.378809994
RFWD3	14.94856982
RFX1	14.68964707
RFX2	2.08334829
RFX3	0.696245949
RFX5	25.33826198
RFX7	4.488459188
RFXANK	37.95927302
RFXAP	4.528574474
RG9MTD1	6.037924591
RG9MTD2	1.129814357
RG9MTD3	5.029277833
RGAG4	1.569359436
RGL1	0.06444153
RGL2	39.1340033
RGL2	39.1340033
RGL2	39.1340033
RGL2	39.1340033
RGL2	39.1340033
RGL3	3.388737408
RGL4	0.668453694
RGMA	0.102453217
RGMB	3.549086801
RGN	0.147422615
RGP1	10.20362797
RGPD2	0.063384705
RGPD3	0.081647762
RGPD4	0.018289733
RGPD5	0.176903485
RGPD6	0.176903485
RGPD8	0.413634651
RGR	1.229111012
RGS10	16.5002589
RGS11	1.764848517
RGS12	8.096431125
RGS13	0.557838651
RGS14	0.727651169
RGS16	14.88834779
RGS17	2.013994773
RGS19	17.23632271
RGS2	0.245155911
RGS20	0.052200498
RGS22	0.230090464
RGS3	5.932869174
RGS5	0.056207701
RGS6	1.301928189
RGS7BP	0.026401406
RGS8	0.230090464
RGS9	0.316512531
RGS9BP	1.138526416
RGSL1	0.077454054
RHBDD1	5.308180258
RHBDD2	53.8622419
RHBDD3	13.46854327
RHBDF1	29.93387571
RHBDF2	9.460998169
RHBDL1	10.63096609
RHBDL2	0.464287757
RHBDL3	0.164945063
RHBG	2.943892841
RHCE	0.667474216
RHCG	0.731074259
RHD	1.117959144
RHEB	18.2079363
RHEBL1	1.543063984
RHO	0.169490507
RHOA	83.17001807
RHOB	31.06906754
RHOBTB1	3.977740985
RHOBTB2	3.042433883
RHOBTB3	124.1710042
RHOC	136.5006709
RHOD	91.0546838
RHOF	5.236441596
RHOG	16.57023488
RHOH	0.274711977
RHOJ	0.232831296
RHOQ	20.00933707
RHOQP3	0.176859659
RHOT1	3.385507563
RHOT2	61.90095034
RHOU	6.858085221
RHOV	21.12855733
RHOXF1	0.145469998
RHPN1	27.10706818
RHPN2	14.52891993
RIBC1	0.563518975
RIBC2	2.154983492
RIC3	0.020832672
RIC8A	22.83796468
RIC8B	0.924352205
RICTOR	1.265983791
RIF1	2.049869467
RILP	2.758283862
RILPL1	24.48569408
RILPL2	12.09393976
RIMBP3	0.075954252
RIMKLA	0.581879991
RIMKLB	5.59510548
RIMKLBP1	0.12361266
RIMKLBP2	1.347605501
RIMS2	0.054901199
RIMS3	1.001903246
RIMS4	5.657197645
RIN1	3.208344753
RIN2	2.55985218
RIN3	4.398906798
RING1	2.820972131
RING1	2.820972131
RINL	4.435366267
RINT1	5.425063071
RIOK1	5.393779027
RIOK2	2.548321315
RIOK3	5.276619755
RIPK1	9.432913389
RIPK2	16.87401307
RIPK4	4.511308183
RIT1	8.735378356
RLF	1.881491157
RLIM	4.489857932
RLN1	2.982271162
RLN2	3.265968301
RLN3	0.292723476
RLTPR	0.664442282
RMI1	1.864792506
RMND1	25.75757723
RMND5A	12.51512952
RMND5B	50.59925717
RMRP	37.85801589
RN18S1	1193.093194
RN28S1	23243.75859
RN5-8S1	8471.255162
RN5-8S1	8471.255162
RN5S9	8.306459115
RN7SK	8.958930224
RNase_MRP.4	0.784498916
RNASE1	0.172417344
RNASE10	7.122072074
RNASE4	0.48976521
RNASE7	0.073317656
RNASEH1	12.01911547
RNASEH2A	48.0866236
RNASEH2B	3.927416156
RNASEH2C	23.11379771
RNASEK	213.0434407
RNASEL	2.254647665
RNASET2	0.179680733
RND1	3.927169784
RND2	0.820218091
RND3	6.090672178
RNF10	48.4719144
RNF103	3.227456069
RNF11	18.91039217
RNF111	4.761463364
RNF112	0.239355211
RNF113A	26.88498989
RNF114	83.36265535
RNF115	19.15852129
RNF121	17.69829556
RNF122	3.998088696
RNF123	8.533192906
RNF125	1.368312064
RNF126	26.1850431
RNF13	12.83775268
RNF130	36.03727983
RNF133	0.076006815
RNF135	8.011742557
RNF138	1.820213778
RNF139	20.03343081
RNF14	4.564357332
RNF141	0.868369375
RNF144A	0.822337363
RNF144B	1.897378237
RNF145	6.049305235
RNF146	12.19301397
RNF148	0.084225344
RNF149	15.72827771
RNF150	2.32495379
RNF152	1.491216759
RNF157	3.256047435
RNF165	0.603689462
RNF166	10.38221614
RNF167	48.7814201
RNF168	7.908077725
RNF169	3.172893483
RNF17	0.020912005
RNF170	2.179612969
RNF180	0.067160527
RNF181	100.2002171
RNF182	0.088907055
RNF183	0.04750426
RNF185	9.889891553
RNF186	0.087934226
RNF187	80.85253334
RNF19A	9.308904002
RNF19B	13.52792589
RNF19BPX	0.10757086
RNF2	3.685360966
RNF20	13.72873104
RNF207	3.750560569
RNF208	21.6346285
RNF212	0.141290542
RNF213	15.9219862
RNF214	4.862459904
RNF215	5.237869272
RNF216	16.76955123
RNF216L	2.630836124
RNF217	0.029540035
RNF219	1.493860221
RNF220	19.96125274
RNF222	0.358569534
RNF24	2.038147439
RNF25	13.25532652
RNF26	22.63638525
RNF31	47.29136613
RNF32	2.527058457
RNF34	23.50094103
RNF38	3.490975384
RNF4	16.83542666
RNF40	53.43239501
RNF41	19.91048585
RNF43	9.563075945
RNF44	60.66414004
RNF5	5.641944262
RNF5	5.641944262
RNF5	5.641944262
RNF5	5.641944262
RNF5	5.641944262
RNF5	5.641944262
RNF6	10.42346892
RNF7	23.92963036
RNF8	2.652612213
RNFT1	20.54408871
RNFT2	3.734554347
RNGTT	1.981594015
RNH1	39.06474641
RNLS	1.362733716
RNMT	5.201541616
RNMTL1	13.17472476
RNPC3	0.540442119
RNPEP	44.34827002
RNPEPL1	12.6705327
RNPS1	46.03199351
RNU1-13P	0.677962027
RNU11	84.42145056
RNU12	5.125392921
RNU12-2P	0.704037489
RNU4-1	12.46296151
RNU4-2	45.95717057
RNU4ATAC	25.0792567
RNU5A	22.72341689
RNU5B-1	0.946809037
RNU5B-2P	0.97194556
RNU5D	4.734045186
RNU5E	27.45746208
RNU5F	2.816149957
RNU6-1	2.052894361
RNU6-2	2.052894361
RNU6-42	2.052894361
RNU6-50P	1.066309207
RNU6ATAC	9.58832009
RNU7-1	3.486661851
RNU7-62P	1.771449166
RNU7-74P	15.9430425
RNY1	0.97194556
RNY5	8.341507466
ROBLD3	43.78010082
ROBO1	14.46090568
ROBO2	0.011476473
ROBO3	0.288456594
ROCK1	6.738432798
ROCK1P1	0.089474418
ROCK2	4.4106777
ROD1	9.223280079
ROGDI	44.12184684
ROM1	1.228129294
ROMO1	322.873289
ROPN1B	0.053575536
ROPN1L	0.255220407
ROR1	0.075329114
ROR2	0.026813928
RORA	0.030384502
RORB	0.030790538
RORC	1.564830005
RP1	0.015468993
RP1-101G11.2	0.400473467
RP1-102D24.5	0.201522657
RP1-102E24.1	0.582651715
RP1-102G20.3	17.73372042
RP1-102G20.4	0.328831881
RP1-102H19.6	0.405276193
RP1-102K2.6	0.951496211
RP1-111B22.2	0.634330807
RP1-111D6.3	0.412377403
RP1-115K14.2	0.181237373
RP1-117B12.2	0.2608785
RP1-117O3.2	0.261499639
RP1-118J21.5	0.139910635
RP1-120G22.11	0.581110308
RP1-121G13.3	0.141351156
RP1-122K4.3	1.413251725
RP1-122P22.2	1.460071839
RP1-124C6.1	0.419197894
RP1-125I3.2	0.388091337
RP1-127L4.7	0.345376881
RP1-128O3.4	1.390251244
RP1-128O3.6	0.336901375
RP1-12G14.3	3.820168637
RP1-130H16.16	1.217794576
RP1-130L23.1	0.563229991
RP1-131F15.2	0.180566952
RP1-131H7.2	0.412274205
RP1-138A5.1	0.123682262
RP1-13D10.2	0.225987342
RP1-140A9.1	0.484899993
RP1-140J1.4	0.355436402
RP1-140K8.1	0.243525163
RP1-140K8.2	0.895352024
RP1-142O9.1	3.716047499
RP1-145M24.1	0.123961454
RP1-146H21.3	0.224600917
RP1-146H21.4	1.377176781
RP1-146I3.1	0.688588391
RP1-148H17.1	1.31795818
RP1-148M19.2	0.231708541
RP1-149A16.16	1.639251467
RP1-149A16.3	0.211482378
RP1-14N1.2	0.146684272
RP1-151B14.6	3.312328758
RP1-151F17.1	2.594405865
RP1-152L7.5	0.755709965
RP1-154K9.2	0.122714914
RP1-155G6.4	0.592607095
RP1-159A19.3	81.80035577
RP1-15D7.1	2.429863901
RP1-163G9.1	0.051721144
RP1-163M9.5	0.441083728
RP1-163M9.6	0.737113076
RP1-164F3.6	0.237726944
RP1-164F3.8	0.234178781
RP1-166H1.1	101.4337649
RP1-167A14.2	0.285272333
RP1-167A19.5	0.390506127
RP1-167F1.2	0.198607321
RP1-167G20.1	0.103613064
RP1-169K13.1	0.405276193
RP1-169K13.2	0.440199793
RP1-169K13.3	4.075319047
RP1-170B16.1	0.297239102
RP1-170D19.2	0.472386444
RP1-170O19.14	1.18521419
RP1-172N19.1	0.242449996
RP1-172N19.2	0.183661954
RP1-177G6.2	0.4771753
RP1-177P22.1	0.274574621
RP1-178F15.3	16.92056486
RP1-179E13.1	0.13626532
RP1-179N16.3	1.841659042
RP1-179N16.6	1.071510715
RP1-180E22.3	1.323251184
RP1-180M12.1	0.224142548
RP1-186E20.1	0.250181887
RP1-187B23.1	0.395071397
RP1-187N21.2	8.144468786
RP1-18D14.3	1.210246262
RP1-18D14.4	1.605029098
RP1-18D14.7	0.027212549
RP1-190J20.2	0.252772954
RP1-191J18.65	2.805872037
RP1-191N21.4	0.117089391
RP1-193M11.1	0.513566425
RP1-196A12.1	1.18521419
RP1-197O17.2	34.481464
RP1-199H16.5	0.600600702
RP1-199J3.3	1.992378201
RP1-199J3.5	2.063916612
RP1-1J6.2	0.525861107
RP1-202I21.5	0.79284465
RP1-202O8.2	2.816149957
RP1-205E24.1	0.191341199
RP1-206D15.5	6.656354443
RP1-209B5.2	8.790168582
RP1-20B11.2	0.387179254
RP1-20J23.1	0.379377714
RP1-20N2.4	0.37655948
RP1-20N2.6	5.006488812
RP1-211D12.3	0.072831464
RP1-212G6.4	0.100027184
RP1-212P9.2	0.251614773
RP1-212P9.3	0.404902667
RP1-217P22.2	1.779366257
RP1-21O18.1	1.384256795
RP1-21O18.3	1.096731723
RP1-221C16.7	3.061459186
RP1-222E13.10	2.635916359
RP1-222H5.1	0.359508505
RP1-224A6.3	0.535755358
RP1-224A6.4	5.835361959
RP1-224A6.6	2.546779091
RP1-228P16.1	1.268894268
RP1-22N22.1	1.084739243
RP1-231P7P.1	0.190346358
RP1-232L24.2	0.405276193
RP1-232N11.2	0.101882976
RP1-234P15.4	0.493617296
RP1-238O23.5	0.035033444
RP1-239B22.1	0.22177509
RP1-239B22.4	0.217484848
RP1-23E21.2	1.188956409
RP1-241P17.3	11.73754104
RP1-241P17.4	0.323028966
RP1-244F1.2	0.415235721
RP1-249H1.3	0.640407279
RP1-249H1.4	0.265931836
RP1-253B10.1	0.273889896
RP1-257A7.4	6.03776653
RP1-260J9.2	0.388091337
RP1-261G23.4	0.273548813
RP1-266L20.2	4.087959614
RP1-266L20.4	0.327850293
RP1-272E8.1	0.223382742
RP1-272J12.1	0.244791638
RP1-272L16.1	1.015767383
RP1-273G13.1	0.295241528
RP1-273P12.3	0.155126904
RP1-274L7.1	3.40299044
RP1-276E15.1	0.273889896
RP1-278C19.1	0.330812796
RP1-278E11.3	0.784498916
RP1-278E11.5	2.298531857
RP1-27K12.2	0.511116184
RP1-27K12.4	0.602357486
RP1-27O5.3	0.382349341
RP1-281H8.3	0.457624368
RP1-283E3.3	6.074659751
RP1-283E3.4	4.842197721
RP1-283E3.8	12.93551547
RP1-286D6.2	4.023071366
RP1-287G14.4	2.125738999
RP1-290C9.2	0.790142794
RP1-290I10.2	0.170543243
RP1-290I10.4	1.726884407
RP1-290I10.6	2.231463585
RP1-290I10.7	1.171964845
RP1-292B18.1	0.542369621
RP1-292B18.3	0.277348102
RP1-295F6.2	0.500363774
RP1-296G17.3	0.892367517
RP1-298J18.1	1.19596931
RP1-298J18.3	1.126459983
RP1-29C18.10	0.253844025
RP1-29C18.9	12.695758
RP1-302D9.3	0.193703436
RP1-302D9.4	0.184278269
RP1-303A1.1	0.860928262
RP1-308E4.1	1.857026421
RP1-309F20.2	10.66918526
RP1-309F20.3	0.118478801
RP1-30G7.2	0.701788168
RP1-30P20.1	0.15447236
RP1-310O13.7	1.582248187
RP1-313L4.3	0.458899088
RP1-315G1.1	0.15534632
RP1-315G1.3	2.358309626
RP1-315G1.4	5.46870614
RP1-319M7.2	4.094733367
RP1-320J15.3	0.092371613
RP1-32B1.4	1.52541456
RP1-32I10.10	0.362474747
RP1-34B21.6	1.642315489
RP1-34L19.1	0.47069935
RP1-34P24.2	0.651809189
RP1-35C21.2	0.412894167
RP1-37C10.3	0.172688441
RP1-39G22.4	0.350894084
RP1-39G22.5	1.461150975
RP1-3J17.3	0.991244118
RP1-40E16.2	2.759543927
RP1-40E16.9	0.072928186
RP1-40G4P.1	0.760068154
RP1-43E13.2	2.166269197
RP1-45C12.1	0.219659697
RP1-45I4.3	0.198967116
RP1-50A13.2	1.568997833
RP1-50O24.6	3.948131802
RP1-50O24.8	1.981466335
RP1-55C23.7	1.512287068
RP1-56J10.8	2.205418641
RP1-56L9.3	0.834150747
RP1-56L9.7	0.296436838
RP1-5O6.4	0.812050634
RP1-5O6.6	1.136527123
RP1-62D2.3	1.946043824
RP1-62O9.3	1.7064629
RP1-63G5.5	0.111502384
RP1-63G5.7	0.055893053
RP1-65J11.1	0.327850293
RP1-65J11.5	0.314338432
RP1-65P5.3	1.464397977
RP1-66N13.3	7.747590879
RP1-68D18.2	1.560083073
RP1-68D18.4	2.058140258
RP1-69M21.2	1.88035538
RP1-71L16.1	1.639251467
RP1-71L16.2	2.593044687
RP1-72A23.1	0.683588267
RP1-72A23.3	4.524825211
RP1-74B13.1	0.864801955
RP1-76C18.1	2.301347977
RP1-79C4.1	0.514024251
RP1-80B9.2	0.307421992
RP1-81D8.3	1.128388852
RP1-83M4.2	50.15351454
RP1-84O15.1	0.843547222
RP1-84O15.2	1.132266477
RP1-85F18.4	0.475453889
RP1-85F18.5	0.480655791
RP1-86D1.2	1.502049348
RP1-86D1.3	0.99363554
RP1-86D1.4	0.323981853
RP1-86D1.5	1.600434948
RP1-89D4.1	1.092834311
RP1-90G24.10	0.752259235
RP1-90G24.8	0.195426776
RP1-90J20.2	0.453842348
RP1-90J20.7	1.684266575
RP1-90K10.3	28.78299473
RP1-90L6.2	3.743992843
RP1-91J24.1	2.601722295
RP1-91J24.3	0.438442508
RP1-92O14.3	3.15698505
RP1-92O14.6	1.051722214
RP1-93H18.1	0.068815694
RP1-95L4.3	0.576534637
RP1-95L4.4	0.579067741
RP1-97D16.1	0.629233506
RP1-9E21.5	1.186067476
RP11-1001M11.1	0.22739099
RP11-1007J8.1	1.045998555
RP11-1008M1.1	1.200326211
RP11-100C24.1	0.2608785
RP11-100E13.2	0.114884779
RP11-100G15.3	0.140988252
RP11-100G15.4	0.316512531
RP11-100G15.6	0.212642494
RP11-100G15.7	0.176859659
RP11-100L22.2	0.153895163
RP11-100L22.3	0.755709965
RP11-100N21.1	0.891476041
RP11-100N3.2	423.6294149
RP11-1018N14.1	0.95615074
RP11-1018N14.2	0.249141433
RP11-1018N14.5	0.772090322
RP11-101K10.8	2.64895738
RP11-101P17.5	0.212711133
RP11-101P17.8	0.247364523
RP11-101P17.9	0.279465263
RP11-1023L17.1	1.691041456
RP11-1023L17.2	0.610504993
RP11-1026M7.2	0.072399373
RP11-1028N23.1	1.445129583
RP11-1029M24.1	0.200785829
RP11-102M11.1	8.124399738
RP11-1033A18.1	0.70019029
RP11-1036E20.9	0.743945497
RP11-103C3.1	0.544385865
RP11-103F13.1	0.47137274
RP11-103G8.2	2.299175568
RP11-103G8.4	5.728087327
RP11-103H7.1	0.264650237
RP11-1042B17.1	7.627072799
RP11-1046B16.1	0.24298639
RP11-104A24.1	0.42323641
RP11-104D3.2	0.740425944
RP11-1058B10.1	1.217325905
RP11-106A1.2	2.592550067
RP11-106M3.1	1.107155729
RP11-106M7.1	0.41567226
RP11-106M7.4	0.340557669
RP11-1072C15.1	0.131061871
RP11-1072N2.3	0.668674876
RP11-1079K10.4	0.103126618
RP11-1079K10.5	0.062616789
RP11-107B1.1	0.203012659
RP11-107I14.4	0.444855371
RP11-107N7.1	0.9413987
RP11-1080G15.2	1.692945639
RP11-1082L8.3	0.595821962
RP11-1084A12.1	1.087424241
RP11-1084J3.2	0.432400978
RP11-1085N6.1	0.68429812
RP11-108A15.2	0.093392728
RP11-108K14.4	2.559827688
RP11-108K14.7	3.500072089
RP11-108K14.8	0.205289436
RP11-108L7.7	1.313754166
RP11-108M12.1	0.905439805
RP11-108M9.3	0.479416005
RP11-108O10.2	2.80536011
RP11-108O10.4	0.642279815
RP11-108P2.1	0.180938795
RP11-1094H24.3	0.187422949
RP11-1094H24.4	0.043359593
RP11-1096G20.1	0.226453295
RP11-109A6.3	0.443756963
RP11-109A6.4	0.974460761
RP11-109B6.2	2.106112148
RP11-109D9.3	0.23962876
RP11-109E10.1	0.246808648
RP11-109G10.2	0.233184391
RP11-109I2.3	0.110492805
RP11-109J4.1	0.09455863
RP11-109L13.1	8.952067927
RP11-109M17.1	0.651326009
RP11-109N23.1	0.301730352
RP11-109P14.1	0.116099205
RP11-109P6.2	0.533154603
RP11-10A14.3	0.506128333
RP11-10A14.4	0.66482959
RP11-10A14.5	1.414118219
RP11-10B2.1	3.514555146
RP11-10B2.3	1.936546444
RP11-10C8.2	0.220415407
RP11-10E18.2	0.194045668
RP11-10E18.6	1.624031457
RP11-10F11.2	0.06903196
RP11-10G12.1	1.72282115
RP11-10G12.2-001	0.295241528
RP11-10J21.3	0.376129617
RP11-10J21.4	0.276649492
RP11-10J21.6	0.531863672
RP11-10K16.1	0.539439334
RP11-10L12.1	0.851394173
RP11-10L12.2	0.177574532
RP11-10L12.4	1.741356598
RP11-10L12.5	6.680454205
RP11-10L12.6	1.13477334
RP11-10L7.1	0.332012843
RP11-10N16.2	0.415572399
RP11-10N23.2	3.041082062
RP11-10N23.5	0.414452258
RP11-10O22.1	1.55702075
RP11-10O22.2	0.795344524
RP11-1102P16.1	0.794539804
RP11-1109F11.1	0.038536789
RP11-110C15.4	0.769835385
RP11-110G21.1	1.877433304
RP11-110G21.2	1.16427401
RP11-110H10.2	0.61451085
RP11-110I1.11	10.28998579
RP11-110I1.12	2.99021662
RP11-110I1.5	2.112112467
RP11-110J1.2	0.071690502
RP11-110J1.3	7.595425194
RP11-1110J8.1	1.307498194
RP11-1112C15.1	1.51022551
RP11-1113N2.2	5.907183076
